Corner,VSB_V,W_um,L_um,WL_ratio,VGS_V,VDS_V,Vov_V,ID_measured_A,ID_per_W_uA_um,gm_measured_uS,gm_ID_S_A,uncox_measured_A_V2,rds_measured_Ohm,Cgs_measured_F,Cgd_measured_F,Cdb_measured_F,Csb_measured_F
ss,0.00,80.00,1.0000,80.00,0.4200,1.5400,0.0100,3.198e-07,0.004,1.035,3.237,7.996e-05,3.476e+06,1.648e-16,4.120e-17,9.158e-18,9.158e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.5500,0.0100,3.227e-07,0.004,1.038,3.218,8.067e-05,3.478e+06,1.653e-16,4.132e-17,9.152e-18,9.152e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.5600,0.0100,3.256e-07,0.004,1.041,3.199,8.139e-05,3.481e+06,1.657e-16,4.143e-17,9.145e-18,9.145e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.5700,0.0100,3.284e-07,0.004,1.044,3.180,8.211e-05,3.480e+06,1.662e-16,4.155e-17,9.147e-18,9.147e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.5800,0.0100,3.313e-07,0.004,1.047,3.161,8.283e-05,3.483e+06,1.667e-16,4.167e-17,9.138e-18,9.138e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.5900,0.0100,3.342e-07,0.004,1.050,3.143,8.355e-05,3.490e+06,1.672e-16,4.179e-17,9.120e-18,9.120e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.6000,0.0100,3.371e-07,0.004,1.053,3.125,8.426e-05,3.494e+06,1.676e-16,4.191e-17,9.111e-18,9.111e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.6100,0.0100,3.399e-07,0.004,1.056,3.107,8.498e-05,3.498e+06,1.681e-16,4.202e-17,9.100e-18,9.100e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.6200,0.0100,3.428e-07,0.004,1.059,3.090,8.569e-05,3.502e+06,1.686e-16,4.214e-17,9.089e-18,9.089e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.6300,0.0100,3.456e-07,0.004,1.062,3.073,8.641e-05,3.506e+06,1.690e-16,4.226e-17,9.078e-18,9.078e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.6400,0.0100,3.485e-07,0.004,1.065,3.056,8.712e-05,3.511e+06,1.695e-16,4.238e-17,9.065e-18,9.065e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.6500,0.0100,3.513e-07,0.004,1.068,3.040,8.783e-05,3.517e+06,1.700e-16,4.249e-17,9.052e-18,9.052e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.6600,0.0100,3.542e-07,0.004,1.071,3.024,8.854e-05,3.522e+06,1.704e-16,4.261e-17,9.038e-18,9.038e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.6700,0.0100,3.570e-07,0.004,1.074,3.008,8.925e-05,3.528e+06,1.709e-16,4.273e-17,9.024e-18,9.024e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.6800,0.0100,3.598e-07,0.004,1.077,2.992,8.996e-05,3.533e+06,1.714e-16,4.284e-17,9.009e-18,9.009e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.6900,0.0100,3.627e-07,0.005,1.080,2.977,9.066e-05,3.539e+06,1.718e-16,4.296e-17,8.993e-18,8.993e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.7000,0.0100,3.655e-07,0.005,1.083,2.962,9.137e-05,3.546e+06,1.723e-16,4.307e-17,8.977e-18,8.977e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.7100,0.0100,3.683e-07,0.005,1.085,2.947,9.207e-05,3.553e+06,1.728e-16,4.319e-17,8.960e-18,8.960e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.7200,0.0100,3.711e-07,0.005,1.088,2.933,9.278e-05,3.560e+06,1.732e-16,4.331e-17,8.942e-18,8.942e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.7300,0.0100,3.739e-07,0.005,1.091,2.919,9.348e-05,3.567e+06,1.737e-16,4.342e-17,8.925e-18,8.925e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.7400,0.0100,3.767e-07,0.005,1.094,2.905,9.418e-05,3.574e+06,1.741e-16,4.354e-17,8.906e-18,8.906e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.7500,0.0100,3.795e-07,0.005,1.097,2.891,9.488e-05,3.582e+06,1.746e-16,4.365e-17,8.887e-18,8.887e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.7600,0.0100,3.823e-07,0.005,1.100,2.877,9.558e-05,3.590e+06,1.751e-16,4.377e-17,8.867e-18,8.867e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.7700,0.0100,3.851e-07,0.005,1.103,2.864,9.627e-05,3.598e+06,1.755e-16,4.388e-17,8.847e-18,8.847e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.7800,0.0100,3.879e-07,0.005,1.106,2.851,9.697e-05,3.606e+06,1.760e-16,4.400e-17,8.827e-18,8.827e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.7900,0.0100,3.906e-07,0.005,1.109,2.838,9.766e-05,3.615e+06,1.764e-16,4.411e-17,8.806e-18,8.806e-18
ss,0.00,80.00,1.0000,80.00,0.4200,1.8000,0.0100,3.934e-07,0.005,1.111,2.825,9.835e-05,3.619e+06,1.769e-16,4.422e-17,8.795e-18,8.795e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.1000,0.0200,1.974e-03,24.671,8513.497,4.313,1.234e-01,5.068e+00,1.355e-12,3.387e-13,6.281e-12,6.281e-12
ss,0.00,80.00,1.0000,80.00,0.4300,0.1100,0.0200,5.622e-07,0.007,5.559,9.889,3.513e-05,1.014e+01,8.848e-16,2.212e-16,3.140e-12,3.140e-12
ss,0.00,80.00,1.0000,80.00,0.4300,0.1200,0.0200,4.914e-07,0.006,4.432,9.020,3.071e-05,1.670e+05,7.054e-16,1.764e-16,1.907e-16,1.907e-16
ss,0.00,80.00,1.0000,80.00,0.4300,0.1300,0.0200,4.424e-07,0.006,3.641,8.230,2.765e-05,2.376e+05,5.794e-16,1.449e-16,1.339e-16,1.339e-16
ss,0.00,80.00,1.0000,80.00,0.4300,0.1400,0.0200,4.072e-07,0.005,3.060,7.514,2.545e-05,3.317e+05,4.870e-16,1.218e-16,9.598e-17,9.598e-17
ss,0.00,80.00,1.0000,80.00,0.4300,0.1500,0.0200,3.821e-07,0.005,2.626,6.874,2.388e-05,4.636e+05,4.180e-16,1.045e-16,6.867e-17,6.867e-17
ss,0.00,80.00,1.0000,80.00,0.4300,0.1600,0.0200,3.641e-07,0.005,2.296,6.307,2.276e-05,6.569e+05,3.655e-16,9.137e-17,4.846e-17,4.846e-17
ss,0.00,80.00,1.0000,80.00,0.4300,0.1700,0.0200,3.516e-07,0.004,2.041,5.805,2.198e-05,1.786e+06,3.248e-16,8.121e-17,1.782e-17,1.782e-17
ss,0.00,80.00,1.0000,80.00,0.4300,0.1800,0.0200,3.529e-07,0.004,1.744,4.943,2.206e-05,4.973e+05,2.776e-16,6.940e-17,6.401e-17,6.401e-17
ss,0.00,80.00,1.0000,80.00,0.4300,0.1900,0.0200,3.918e-07,0.005,1.729,4.413,2.449e-05,3.870e+05,2.752e-16,6.880e-17,8.225e-17,8.225e-17
ss,0.00,80.00,1.0000,80.00,0.4300,0.2000,0.0200,4.046e-07,0.005,1.677,4.146,2.529e-05,6.151e+05,2.670e-16,6.674e-17,5.175e-17,5.175e-17
ss,0.00,80.00,1.0000,80.00,0.4300,0.2100,0.0200,4.243e-07,0.005,1.688,3.978,2.652e-05,4.132e+05,2.686e-16,6.716e-17,7.703e-17,7.703e-17
ss,0.00,80.00,1.0000,80.00,0.4300,0.2200,0.0200,4.530e-07,0.006,1.780,3.930,2.831e-05,2.872e+05,2.834e-16,7.084e-17,1.108e-16,1.108e-16
ss,0.00,80.00,1.0000,80.00,0.4300,0.2300,0.0200,4.940e-07,0.006,2.392,4.842,3.087e-05,2.355e+05,3.806e-16,9.516e-17,1.351e-16,1.351e-16
ss,0.00,80.00,1.0000,80.00,0.4300,0.2400,0.0200,5.379e-07,0.007,4.140,7.697,3.362e-05,2.179e+05,6.589e-16,1.647e-16,1.461e-16,1.461e-16
ss,0.00,80.00,1.0000,80.00,0.4300,0.2500,0.0200,5.858e-07,0.007,5.541,9.459,3.661e-05,4.828e+04,8.818e-16,2.205e-16,6.593e-16,6.593e-16
ss,0.00,80.00,1.0000,80.00,0.4300,0.2600,0.0200,1.236e-07,0.002,23.849,192.903,7.727e-06,4.291e+04,3.796e-15,9.489e-16,7.419e-16,7.419e-16
ss,0.00,80.00,1.0000,80.00,0.4300,0.2700,0.0200,1.196e-07,0.001,0.783,6.546,7.476e-06,2.539e+06,1.246e-16,3.115e-17,1.254e-17,1.254e-17
ss,0.00,80.00,1.0000,80.00,0.4300,0.2800,0.0200,1.158e-07,0.001,0.850,7.343,7.235e-06,2.928e+06,1.353e-16,3.382e-17,1.087e-17,1.087e-17
ss,0.00,80.00,1.0000,80.00,0.4300,0.2900,0.0200,1.128e-07,0.001,0.841,7.455,7.049e-06,3.212e+06,1.338e-16,3.345e-17,9.910e-18,9.910e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.3000,0.0200,1.095e-07,0.001,0.863,7.880,6.846e-06,3.216e+06,1.374e-16,3.434e-17,9.897e-18,9.897e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.3100,0.0200,1.066e-07,0.001,0.883,8.285,6.660e-06,3.542e+06,1.405e-16,3.513e-17,8.986e-18,8.986e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.3200,0.0200,1.039e-07,0.001,0.881,8.481,6.493e-06,3.557e+06,1.402e-16,3.505e-17,8.949e-18,8.949e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.3300,0.0200,1.009e-07,0.001,0.837,8.288,6.309e-06,3.448e+06,1.331e-16,3.329e-17,9.231e-18,9.231e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.3400,0.0200,9.808e-08,0.001,0.879,8.961,6.130e-06,4.335e+06,1.399e-16,3.497e-17,7.343e-18,7.343e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.3500,0.0200,9.633e-08,0.001,0.922,9.574,6.020e-06,6.003e+06,1.468e-16,3.669e-17,5.303e-18,5.303e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.3600,0.0200,9.475e-08,0.001,0.934,9.860,5.922e-06,6.690e+06,1.487e-16,3.717e-17,4.758e-18,4.758e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.3700,0.0200,9.334e-08,0.001,0.945,10.128,5.834e-06,7.487e+06,1.505e-16,3.761e-17,4.251e-18,4.251e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.3800,0.0200,9.208e-08,0.001,0.956,10.378,5.755e-06,8.423e+06,1.521e-16,3.802e-17,3.779e-18,3.779e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.3900,0.0200,9.096e-08,0.001,0.965,10.610,5.685e-06,9.540e+06,1.536e-16,3.840e-17,3.337e-18,3.337e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.4000,0.0200,8.998e-08,0.001,0.974,10.824,5.624e-06,1.090e+07,1.550e-16,3.875e-17,2.920e-18,2.920e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.4100,0.0200,8.913e-08,0.001,0.982,11.021,5.571e-06,1.243e+07,1.563e-16,3.908e-17,2.561e-18,2.561e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.4200,0.0200,8.837e-08,0.001,0.991,11.215,5.523e-06,1.456e+07,1.577e-16,3.944e-17,2.187e-18,2.187e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.4300,0.0200,8.775e-08,0.001,0.997,11.366,5.485e-06,1.772e+07,1.587e-16,3.969e-17,1.797e-18,1.797e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.4400,0.0200,8.724e-08,0.001,1.004,11.513,5.453e-06,2.184e+07,1.599e-16,3.996e-17,1.457e-18,1.457e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.4500,0.0200,8.684e-08,0.001,1.011,11.643,5.427e-06,2.810e+07,1.609e-16,4.023e-17,1.133e-18,1.133e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.4600,0.0200,8.653e-08,0.001,1.017,11.758,5.408e-06,3.877e+07,1.619e-16,4.048e-17,8.211e-19,8.211e-19
ss,0.00,80.00,1.0000,80.00,0.4300,0.4700,0.0200,8.632e-08,0.001,1.024,11.858,5.395e-06,6.104e+07,1.629e-16,4.073e-17,5.215e-19,5.215e-19
ss,0.00,80.00,1.0000,80.00,0.4300,0.4800,0.0200,8.621e-08,0.001,1.029,11.942,5.388e-06,1.367e+08,1.638e-16,4.096e-17,2.328e-19,2.328e-19
ss,0.00,80.00,1.0000,80.00,0.4300,0.4900,0.0200,8.618e-08,0.001,1.035,12.012,5.386e-06,6.988e+08,1.647e-16,4.119e-17,4.555e-20,4.555e-20
ss,0.00,80.00,1.0000,80.00,0.4300,0.5000,0.0200,8.623e-08,0.001,1.041,12.067,5.390e-06,1.012e+08,1.656e-16,4.140e-17,3.146e-19,3.146e-19
ss,0.00,80.00,1.0000,80.00,0.4300,0.5100,0.0200,8.637e-08,0.001,1.042,12.059,5.398e-06,5.535e+07,1.658e-16,4.144e-17,5.751e-19,5.751e-19
ss,0.00,80.00,1.0000,80.00,0.4300,0.5200,0.0200,8.660e-08,0.001,1.047,12.091,5.412e-06,4.595e+07,1.666e-16,4.166e-17,6.928e-19,6.928e-19
ss,0.00,80.00,1.0000,80.00,0.4300,0.5300,0.0200,8.681e-08,0.001,1.052,12.123,5.426e-06,3.362e+07,1.675e-16,4.187e-17,9.468e-19,9.468e-19
ss,0.00,80.00,1.0000,80.00,0.4300,0.5400,0.0200,8.719e-08,0.001,1.062,12.180,5.449e-06,2.398e+07,1.690e-16,4.225e-17,1.327e-18,1.327e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.5500,0.0200,8.764e-08,0.001,1.067,12.171,5.478e-06,2.045e+07,1.698e-16,4.244e-17,1.556e-18,1.556e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.5600,0.0200,8.817e-08,0.001,1.071,12.152,5.510e-06,1.789e+07,1.705e-16,4.263e-17,1.780e-18,1.780e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.5700,0.0200,8.876e-08,0.001,1.076,12.122,5.548e-06,1.594e+07,1.712e-16,4.281e-17,1.997e-18,1.997e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.5800,0.0200,8.942e-08,0.001,1.080,12.083,5.589e-06,1.442e+07,1.720e-16,4.299e-17,2.208e-18,2.208e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.5900,0.0200,9.015e-08,0.001,1.085,12.035,5.634e-06,1.319e+07,1.727e-16,4.317e-17,2.414e-18,2.414e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.6000,0.0200,9.094e-08,0.001,1.089,11.978,5.684e-06,1.217e+07,1.734e-16,4.334e-17,2.614e-18,2.614e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.6100,0.0200,9.179e-08,0.001,1.094,11.914,5.737e-06,1.133e+07,1.741e-16,4.351e-17,2.810e-18,2.810e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.6200,0.0200,9.270e-08,0.001,1.098,11.843,5.794e-06,1.061e+07,1.747e-16,4.368e-17,3.001e-18,3.001e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.6300,0.0200,9.368e-08,0.001,1.102,11.765,5.855e-06,9.988e+06,1.754e-16,4.385e-17,3.187e-18,3.187e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.6400,0.0200,9.471e-08,0.001,1.106,11.681,5.919e-06,9.449e+06,1.761e-16,4.402e-17,3.369e-18,3.369e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.6500,0.0200,9.579e-08,0.001,1.110,11.592,5.987e-06,8.977e+06,1.767e-16,4.418e-17,3.546e-18,3.546e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.6600,0.0200,9.694e-08,0.001,1.115,11.498,6.058e-06,8.560e+06,1.774e-16,4.435e-17,3.719e-18,3.719e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.6700,0.0200,9.813e-08,0.001,1.119,11.400,6.133e-06,8.188e+06,1.780e-16,4.451e-17,3.887e-18,3.887e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.6800,0.0200,9.938e-08,0.001,1.123,11.298,6.211e-06,7.856e+06,1.787e-16,4.467e-17,4.052e-18,4.052e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.6900,0.0200,1.007e-07,0.001,1.127,11.192,6.292e-06,7.556e+06,1.793e-16,4.483e-17,4.213e-18,4.213e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.7000,0.0200,1.020e-07,0.001,1.131,11.084,6.377e-06,7.285e+06,1.800e-16,4.499e-17,4.370e-18,4.370e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.7100,0.0200,1.034e-07,0.001,1.135,10.973,6.464e-06,7.038e+06,1.806e-16,4.515e-17,4.523e-18,4.523e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.7200,0.0200,1.049e-07,0.001,1.139,10.860,6.554e-06,6.813e+06,1.812e-16,4.531e-17,4.672e-18,4.672e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.7300,0.0200,1.064e-07,0.001,1.143,10.745,6.647e-06,6.606e+06,1.819e-16,4.547e-17,4.818e-18,4.818e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.7400,0.0200,1.079e-07,0.001,1.147,10.628,6.743e-06,6.417e+06,1.825e-16,4.563e-17,4.961e-18,4.961e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.7500,0.0200,1.095e-07,0.001,1.151,10.511,6.842e-06,6.242e+06,1.831e-16,4.578e-17,5.100e-18,5.100e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.7600,0.0200,1.111e-07,0.001,1.155,10.392,6.944e-06,6.080e+06,1.838e-16,4.594e-17,5.235e-18,5.235e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.7700,0.0200,1.128e-07,0.001,1.158,10.274,7.048e-06,5.930e+06,1.844e-16,4.610e-17,5.368e-18,5.368e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.7800,0.0200,1.145e-07,0.001,1.162,10.155,7.154e-06,5.791e+06,1.850e-16,4.625e-17,5.497e-18,5.497e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.7900,0.0200,1.162e-07,0.001,1.166,10.035,7.264e-06,5.661e+06,1.856e-16,4.641e-17,5.623e-18,5.623e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.8000,0.0200,1.180e-07,0.001,1.170,9.916,7.375e-06,5.540e+06,1.862e-16,4.656e-17,5.745e-18,5.745e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.8100,0.0200,1.198e-07,0.001,1.174,9.798,7.489e-06,5.427e+06,1.869e-16,4.671e-17,5.865e-18,5.865e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.8200,0.0200,1.217e-07,0.002,1.178,9.680,7.606e-06,5.321e+06,1.875e-16,4.687e-17,5.982e-18,5.982e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.8300,0.0200,1.236e-07,0.002,1.182,9.562,7.724e-06,5.222e+06,1.881e-16,4.702e-17,6.096e-18,6.096e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.8400,0.0200,1.255e-07,0.002,1.186,9.446,7.845e-06,5.128e+06,1.887e-16,4.718e-17,6.207e-18,6.207e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.8500,0.0200,1.275e-07,0.002,1.189,9.330,7.968e-06,5.041e+06,1.893e-16,4.733e-17,6.315e-18,6.315e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.8600,0.0200,1.295e-07,0.002,1.193,9.216,8.093e-06,4.958e+06,1.899e-16,4.748e-17,6.420e-18,6.420e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.8700,0.0200,1.315e-07,0.002,1.197,9.103,8.220e-06,4.880e+06,1.905e-16,4.763e-17,6.523e-18,6.523e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.8800,0.0200,1.336e-07,0.002,1.201,8.991,8.349e-06,4.806e+06,1.911e-16,4.779e-17,6.623e-18,6.623e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.8900,0.0200,1.357e-07,0.002,1.205,8.880,8.480e-06,4.737e+06,1.918e-16,4.794e-17,6.720e-18,6.720e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.9000,0.0200,1.378e-07,0.002,1.209,8.771,8.613e-06,4.671e+06,1.924e-16,4.809e-17,6.815e-18,6.815e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.9100,0.0200,1.400e-07,0.002,1.213,8.663,8.748e-06,4.608e+06,1.930e-16,4.824e-17,6.907e-18,6.907e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.9200,0.0200,1.421e-07,0.002,1.216,8.557,8.884e-06,4.549e+06,1.936e-16,4.840e-17,6.997e-18,6.997e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.9300,0.0200,1.444e-07,0.002,1.220,8.452,9.022e-06,4.493e+06,1.942e-16,4.855e-17,7.084e-18,7.084e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.9400,0.0200,1.466e-07,0.002,1.224,8.349,9.162e-06,4.440e+06,1.948e-16,4.870e-17,7.169e-18,7.169e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.9500,0.0200,1.489e-07,0.002,1.228,8.248,9.304e-06,4.390e+06,1.954e-16,4.885e-17,7.251e-18,7.251e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.9600,0.0200,1.512e-07,0.002,1.232,8.148,9.447e-06,4.342e+06,1.960e-16,4.900e-17,7.331e-18,7.331e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.9700,0.0200,1.535e-07,0.002,1.235,8.050,9.592e-06,4.296e+06,1.966e-16,4.915e-17,7.409e-18,7.409e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.9800,0.0200,1.558e-07,0.002,1.239,7.953,9.738e-06,4.253e+06,1.972e-16,4.931e-17,7.484e-18,7.484e-18
ss,0.00,80.00,1.0000,80.00,0.4300,0.9900,0.0200,1.582e-07,0.002,1.243,7.858,9.886e-06,4.212e+06,1.978e-16,4.946e-17,7.558e-18,7.558e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.0000,0.0200,1.606e-07,0.002,1.247,7.765,1.003e-05,4.173e+06,1.984e-16,4.961e-17,7.629e-18,7.629e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.0100,0.0200,1.630e-07,0.002,1.251,7.674,1.019e-05,4.135e+06,1.990e-16,4.976e-17,7.698e-18,7.698e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.0200,0.0200,1.654e-07,0.002,1.254,7.584,1.034e-05,4.099e+06,1.996e-16,4.991e-17,7.765e-18,7.765e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.0300,0.0200,1.678e-07,0.002,1.258,7.496,1.049e-05,4.066e+06,2.002e-16,5.006e-17,7.829e-18,7.829e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.0400,0.0200,1.703e-07,0.002,1.262,7.410,1.064e-05,4.033e+06,2.009e-16,5.021e-17,7.892e-18,7.892e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.0500,0.0200,1.728e-07,0.002,1.266,7.325,1.080e-05,4.003e+06,2.015e-16,5.036e-17,7.952e-18,7.952e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.0600,0.0200,1.753e-07,0.002,1.270,7.242,1.096e-05,3.973e+06,2.021e-16,5.051e-17,8.011e-18,8.011e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.0700,0.0200,1.778e-07,0.002,1.273,7.160,1.111e-05,3.945e+06,2.027e-16,5.066e-17,8.068e-18,8.068e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.0800,0.0200,1.804e-07,0.002,1.277,7.080,1.127e-05,3.919e+06,2.033e-16,5.081e-17,8.123e-18,8.123e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.0900,0.0200,1.829e-07,0.002,1.281,7.002,1.143e-05,3.894e+06,2.039e-16,5.096e-17,8.175e-18,8.175e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.1000,0.0200,1.855e-07,0.002,1.285,6.925,1.159e-05,3.869e+06,2.045e-16,5.111e-17,8.226e-18,8.226e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.1100,0.0200,1.881e-07,0.002,1.288,6.849,1.176e-05,3.846e+06,2.051e-16,5.126e-17,8.276e-18,8.276e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.1200,0.0200,1.907e-07,0.002,1.292,6.775,1.192e-05,3.824e+06,2.057e-16,5.141e-17,8.323e-18,8.323e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.1300,0.0200,1.933e-07,0.002,1.296,6.703,1.208e-05,3.803e+06,2.063e-16,5.156e-17,8.369e-18,8.369e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.1400,0.0200,1.960e-07,0.002,1.300,6.632,1.225e-05,3.783e+06,2.069e-16,5.172e-17,8.414e-18,8.414e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.1500,0.0200,1.986e-07,0.002,1.304,6.563,1.241e-05,3.764e+06,2.075e-16,5.186e-17,8.456e-18,8.456e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.1600,0.0200,2.013e-07,0.003,1.307,6.494,1.258e-05,3.746e+06,2.081e-16,5.201e-17,8.496e-18,8.496e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.1700,0.0200,2.040e-07,0.003,1.311,6.428,1.275e-05,3.729e+06,2.087e-16,5.216e-17,8.535e-18,8.535e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.1800,0.0200,2.067e-07,0.003,1.315,6.362,1.292e-05,3.713e+06,2.093e-16,5.231e-17,8.573e-18,8.573e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.1900,0.0200,2.094e-07,0.003,1.318,6.298,1.308e-05,3.698e+06,2.098e-16,5.246e-17,8.608e-18,8.608e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.2000,0.0200,2.121e-07,0.003,1.322,6.235,1.325e-05,3.683e+06,2.104e-16,5.261e-17,8.643e-18,8.643e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.2100,0.0200,2.148e-07,0.003,1.326,6.174,1.342e-05,3.669e+06,2.110e-16,5.276e-17,8.675e-18,8.675e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.2200,0.0200,2.175e-07,0.003,1.330,6.113,1.359e-05,3.656e+06,2.116e-16,5.291e-17,8.707e-18,8.707e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.2300,0.0200,2.203e-07,0.003,1.333,6.054,1.377e-05,3.644e+06,2.122e-16,5.306e-17,8.736e-18,8.736e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.2400,0.0200,2.230e-07,0.003,1.337,5.996,1.394e-05,3.632e+06,2.128e-16,5.321e-17,8.765e-18,8.765e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.2500,0.0200,2.258e-07,0.003,1.341,5.940,1.411e-05,3.621e+06,2.134e-16,5.335e-17,8.792e-18,8.792e-18
ss,0.00,80.00,1.0000,80.00,0.4300,1.2600,0.0200,2.285e-07,0.003,1.345,5.884,1.428e-05,3.610e+06,2.140e-16,5.350e-17,8.817e-18,8.817e-18
